freq_hz,R1_dB,R2_dB,R3_dB,R4_dB,R5_dB,R6_dB
2.857990564369730237e+03,7.081041685657835671e+01,6.864930313464354583e+01,7.820827285358718939e+01,7.373532940919984924e+01,7.787912794878653244e+01,7.622625478745132455e+01
2.858185011952011337e+03,6.903255391271476071e+01,7.121901181985401763e+01,7.693676189134299648e+01,7.345624583657223639e+01,7.689934619183293307e+01,7.200892262494588181e+01
2.858379459534292437e+03,6.283540167249080355e+01,6.881857898187924150e+01,7.051909166979710619e+01,6.876026852029730208e+01,7.351877371833563757e+01,6.508197729514124319e+01
2.858573907116573992e+03,6.195772257599496413e+01,7.174720060314571413e+01,7.143024057681451211e+01,6.936410958051317266e+01,7.537655425056129843e+01,6.555802299825033685e+01
2.858768354698855092e+03,6.186473172526645925e+01,7.283665612610076323e+01,7.378227883320164437e+01,7.000021847855195745e+01,7.730503854144038201e+01,6.637081809895015283e+01
2.858962802281136192e+03,5.876250469694553402e+01,6.892243591557098625e+01,7.392158548815230290e+01,6.724217077411240950e+01,7.548901509238557139e+01,6.576710973382137126e+01
2.859157249863417746e+03,6.578632715265763409e+01,6.483790283827761414e+01,7.699722835940704613e+01,6.892340793046527381e+01,7.768921547353147616e+01,6.162799666272324117e+01
2.859351697445698846e+03,7.040981561362005436e+01,6.592273468567844930e+01,8.005277568065729099e+01,6.944671844525910842e+01,8.007048442678325273e+01,6.411722276545452814e+01
2.859546145027979946e+03,6.969492463980878938e+01,6.553903891840573692e+01,7.870232078727879355e+01,6.536239458256135038e+01,7.805478526215924262e+01,6.921567602754116422e+01
2.859740592610261501e+03,5.428943844420103915e+01,5.009511286959708798e+01,6.862476825193591878e+01,5.264730138967102135e+01,6.649842938958413185e+01,6.224162802478994649e+01
2.859935040192542601e+03,6.929725610116418011e+01,5.861961781510999714e+01,7.933835574065263074e+01,5.791561003529419338e+01,7.711602685066476681e+01,7.333132534341082476e+01
2.860129487774823701e+03,7.303384509102360767e+01,5.851211390634045983e+01,8.388361791635958298e+01,5.899542264853076290e+01,8.327652335166746411e+01,7.813968003133304308e+01
2.860323935357105256e+03,7.284299332889335687e+01,6.625158144887593892e+01,8.457919403201384512e+01,5.230730643279601111e+01,8.459690809879660378e+01,7.807916974968361501e+01
2.860518382939386356e+03,7.220941437898808601e+01,6.553956436325643153e+01,8.311494582508362328e+01,6.171407711429794318e+01,8.199414565460989479e+01,7.544184571344570145e+01
2.860712830521667456e+03,7.014484177973284318e+01,6.196051794888859376e+01,7.968870286472134978e+01,6.230373305486190105e+01,7.724642491306583736e+01,7.220329686394357793e+01
2.860907278103949011e+03,6.589218955052513138e+01,5.966518905518718441e+01,7.467390114073384666e+01,5.765871205038354930e+01,7.309485195796523271e+01,6.880131885151637050e+01
2.861101725686230111e+03,6.088446197896978163e+01,5.486924995718994325e+01,6.859938571187225875e+01,4.975251505263776153e+01,6.865496960549603500e+01,6.465014747734906564e+01
2.861296173268511211e+03,6.425417993255179283e+01,5.234614649510814388e+01,6.853008982650726466e+01,5.016496340280095723e+01,6.953980572114600989e+01,6.607912792677504399e+01
2.861490620850792766e+03,7.094781632414769490e+01,6.015143964704474655e+01,7.210687881455547199e+01,5.748867053469443533e+01,7.387522139852435998e+01,7.053204295137474844e+01
2.861685068433073866e+03,7.278672727874045734e+01,6.611253779400550457e+01,7.498500065156889605e+01,6.300825772165725880e+01,7.540136906443864007e+01,7.380212981301161790e+01
2.861879516015354966e+03,6.965969974409586030e+01,6.601428852062726094e+01,7.558982492781950668e+01,6.268520740218930598e+01,7.257093080059811996e+01,7.466133733384327797e+01
2.862073963597636066e+03,6.879388417065200656e+01,6.637828471381226336e+01,7.437522249088084436e+01,6.474211318812412230e+01,7.263746894912290486e+01,7.295470528020119616e+01
2.862268411179917621e+03,6.990879917430343937e+01,7.340172513799525689e+01,8.230484189483348700e+01,7.646467248852158605e+01,8.038146778217367228e+01,7.745333372417013607e+01
2.862462858762198721e+03,7.288436740343870213e+01,7.753493199615098774e+01,8.819054292427307473e+01,8.269247882393891302e+01,8.386635062581225952e+01,8.209012349227910477e+01
2.862657306344479821e+03,7.539901389131084386e+01,7.705316842411374978e+01,9.052143069050293889e+01,8.461009240552719746e+01,8.264366334122128421e+01,8.404924180313628312e+01
2.862851753926761376e+03,7.687650616241120360e+01,7.620187166985819260e+01,9.012215558246174396e+01,8.321765695642120875e+01,7.875716915478153624e+01,8.362552904697355416e+01
2.863046201509042476e+03,7.578368091773181447e+01,7.521668006898013914e+01,8.783862485332790015e+01,8.019902663541513732e+01,7.569488956366043908e+01,8.170540897895980947e+01
2.863240649091323576e+03,7.417018190712141745e+01,7.146319706708230513e+01,8.421592600248020233e+01,7.577108408621344893e+01,7.216735761807854033e+01,7.952584400925938724e+01
2.863435096673605130e+03,7.561795140294444195e+01,7.033164053187802267e+01,8.422172282813612298e+01,7.827456981220120724e+01,7.078555487466887541e+01,8.062189880165522027e+01
2.863629544255886231e+03,8.079202494914632382e+01,7.493623750393862792e+01,8.716818828581133971e+01,8.104868631580413307e+01,6.715104908711603571e+01,8.466785754015587884e+01
2.863823991838167331e+03,8.362010431695723867e+01,7.838300349899478192e+01,8.768134379767201381e+01,8.148593762299375953e+01,6.156853486319103297e+01,8.764018757155258754e+01
2.864018439420448885e+03,8.282969098352280923e+01,7.701797425985972723e+01,8.588469346658341408e+01,8.129001155135135548e+01,6.110235389150599872e+01,8.737055780345696121e+01
2.864212887002729985e+03,7.922337475863800194e+01,7.316370628894746631e+01,8.204225273516709649e+01,7.945911834725855272e+01,6.499031732016116791e+01,8.425662753765638513e+01
2.864407334585011085e+03,7.776634378911857937e+01,6.985652300297844874e+01,7.865821860820965128e+01,7.688613700230118297e+01,5.837619706226568184e+01,8.214518472807137073e+01
2.864601782167292640e+03,7.996759706099966536e+01,7.268427070387960498e+01,7.735614747939666813e+01,8.041037812702575138e+01,6.829092881895437017e+01,8.311577316175726082e+01
2.864796229749573740e+03,7.920450923850262370e+01,7.190737373107273811e+01,7.247119622909016812e+01,7.996024363992297879e+01,7.140843303064177405e+01,8.193727950779097569e+01
2.864990677331854840e+03,7.772166876342051012e+01,6.691051738251488246e+01,6.625359878671882541e+01,7.794414596480793023e+01,7.005968376113854390e+01,7.824807696499138387e+01
2.865185124914136395e+03,8.368768620920485546e+01,7.167078600229410767e+01,7.513731133816830265e+01,8.202804757979826888e+01,7.834851507645853985e+01,8.397581923527579306e+01
2.865379572496417495e+03,8.764451119023519254e+01,7.868312301363759786e+01,7.850905228872072428e+01,8.423561726247794468e+01,8.166695411708133179e+01,8.815532957610290055e+01
2.865574020078698595e+03,8.893339355120131984e+01,8.199972911000696740e+01,7.998357122217610993e+01,8.588542048752471203e+01,8.392982415798249463e+01,9.070242962254513941e+01
2.865768467660979695e+03,8.903468011646580749e+01,8.229059132586550618e+01,7.982705154643271328e+01,8.535875028720546709e+01,8.431192529796996382e+01,9.108502311861616363e+01
2.865962915243261250e+03,8.841787208787648922e+01,8.029586415681052358e+01,7.881134120281744515e+01,8.403891020770666387e+01,8.387312776212976928e+01,9.021674910645484147e+01
2.866157362825542350e+03,8.832627612387581451e+01,8.152195930729561724e+01,7.866270564632097262e+01,8.574437975380952537e+01,8.650462175810999099e+01,9.094033266663977599e+01
2.866351810407823450e+03,8.850458401619151516e+01,8.401227437230807027e+01,7.996995965916113391e+01,8.731568563013004791e+01,8.794610828799376634e+01,9.119774623209522701e+01
2.866546257990105005e+03,8.671604879562198676e+01,8.347935124724708089e+01,8.150311525513153299e+01,8.654636073227121074e+01,8.701907236400094803e+01,9.006531837089475800e+01
2.866740705572386105e+03,8.550287310019358245e+01,8.193199868638654948e+01,8.225083137229532326e+01,8.246812921767133275e+01,8.351893290961122318e+01,8.797032048544778604e+01
2.866935153154667205e+03,8.598811646701727796e+01,8.108966323965719880e+01,8.337119096935833795e+01,7.970431322875080582e+01,8.045920788117969380e+01,8.756260214331891234e+01
2.867129600736948760e+03,8.512534505217811898e+01,8.172239801243590307e+01,8.321661581366882388e+01,8.006122438009319353e+01,8.121344189000117808e+01,8.853230997766468136e+01
2.867324048319229860e+03,8.108311987871816484e+01,8.100096090655640069e+01,8.026600794635334069e+01,8.005514540059394335e+01,8.282206091914920876e+01,8.713233140280890154e+01
2.867518495901510960e+03,7.565917852943486821e+01,7.734823271855931637e+01,7.449528223436128371e+01,7.643974843682298115e+01,8.073833169240450047e+01,8.277506131570730474e+01
2.867712943483792515e+03,7.677850085559315119e+01,7.548602965656785102e+01,7.200434184175820462e+01,7.281030865953114528e+01,7.961582484933857984e+01,8.047719905772417803e+01
2.867907391066073615e+03,7.830880112737644083e+01,7.549504174269618773e+01,7.025803279091316256e+01,7.303427492020509249e+01,8.023758741264381911e+01,8.079611720410198927e+01
2.868101838648354715e+03,7.585937175299703483e+01,7.242107866097632041e+01,6.714310188602154028e+01,6.775057373046243470e+01,7.616224759238028241e+01,7.758548462074659824e+01
2.868296286230636269e+03,6.966824888334966204e+01,6.595016545214782866e+01,6.548078196196858869e+01,6.315364567980259380e+01,7.121025328920988784e+01,7.176205090942525544e+01
2.868490733812917370e+03,6.685779811095385128e+01,6.271378203955347885e+01,6.742060549754501153e+01,5.968279885943064755e+01,6.441932909787641393e+01,6.773549497306720468e+01
2.868685181395198470e+03,6.922466134184948316e+01,6.233688176548576365e+01,6.869356427003231147e+01,5.507516287765636065e+01,6.444185039974114204e+01,6.319569145220711448e+01
2.868879628977480024e+03,6.656007977004485099e+01,6.123975023244653215e+01,6.640306623344272907e+01,5.090435242257611748e+01,6.513427618367573757e+01,6.140628220264470372e+01
2.869074076559761124e+03,6.047310870493050317e+01,5.479324350732782278e+01,6.108931298659369702e+01,3.804394939956848987e+01,6.281602489800994960e+01,5.870741169536504600e+01
2.869268524142042224e+03,6.475795027058103415e+01,4.963846046983508842e+01,5.831061648117366758e+01,4.936820800916508034e+01,6.524602659792836334e+01,6.174801503605139175e+01
2.869462971724323779e+03,7.178524613986800773e+01,5.950081417708904752e+01,5.868755274733388916e+01,6.111069409913251604e+01,6.746959352289169942e+01,6.809419198229262804e+01
2.869657419306604879e+03,7.627813151428620131e+01,6.587892751968431071e+01,5.455802960991252348e+01,6.886676357255134917e+01,6.584059863744866448e+01,7.044392411054110426e+01
2.869851866888885979e+03,7.831667423595146715e+01,7.004504394420635549e+01,6.761560193239012051e+01,7.352655082852498936e+01,6.969806403223215341e+01,7.148342636155435059e+01
2.870046314471167079e+03,7.944582191254282577e+01,7.180002999753598658e+01,7.324796611679290947e+01,7.598398186615469285e+01,7.220610952466130072e+01,7.037183345686979408e+01
2.870240762053448634e+03,7.999955744310527450e+01,7.271224780078037497e+01,7.625529308614277113e+01,7.740065678122940085e+01,7.420595180778552447e+01,6.969211158758766089e+01
2.870435209635729734e+03,8.081158273230728639e+01,7.286602264540761098e+01,7.890441559661672954e+01,7.977930191560514572e+01,7.665728847070442953e+01,7.362766031742037853e+01
2.870629657218010834e+03,8.373927148860860825e+01,7.803545451057659932e+01,8.399531203188779216e+01,8.513958543240033805e+01,7.838796965502440628e+01,7.421688131013905831e+01
2.870824104800292389e+03,8.695940183733235074e+01,8.223614412192431189e+01,8.736851344061291513e+01,8.864451957104586199e+01,8.480975989860196762e+01,7.838653783074265391e+01
2.871018552382573489e+03,8.824367835278366101e+01,8.431926288272887859e+01,8.839666372507998915e+01,8.954028351170313726e+01,8.812265551976813072e+01,8.470359266563370682e+01
2.871212999964854589e+03,8.788531130620793874e+01,8.434920305605375290e+01,8.763277832136728307e+01,8.832653798643889331e+01,8.810011799060842463e+01,8.595247303742290512e+01
2.871407447547136144e+03,8.604676922878655887e+01,8.236968339556467811e+01,8.466256970843757301e+01,8.444451854761462073e+01,8.607754656107184132e+01,8.207600668419971157e+01
2.871601895129417244e+03,8.380477758646476616e+01,8.027891359146296679e+01,8.175788074292306362e+01,8.094944097680338757e+01,8.142105447597445789e+01,7.146892627074174698e+01
2.871796342711698344e+03,8.459471086180855082e+01,7.725644327387045962e+01,8.214745753342037915e+01,8.152059894905565329e+01,7.683432849551736865e+01,7.379755264532988690e+01
2.871990790293979899e+03,8.276313379901738188e+01,7.457368180900685672e+01,8.102056264350821380e+01,7.966407466600232112e+01,7.204025183613239847e+01,7.430078361967537148e+01
2.872185237876260999e+03,7.661352025344355354e+01,6.836249422322538294e+01,7.590848705593475643e+01,7.488600052205735835e+01,5.539818178624215506e+01,6.970850270808965377e+01
2.872379685458542099e+03,8.079373508567520901e+01,7.408534795373911663e+01,8.078241692663850415e+01,8.048532093088456918e+01,7.164390281074201994e+01,7.096719958320521471e+01
2.872574133040823654e+03,8.249476835019680721e+01,7.515796607418701569e+01,8.261803105103460609e+01,8.234203768160745085e+01,7.848442940450669880e+01,7.423823077368615486e+01
2.872768580623104754e+03,8.232509334352799613e+01,7.482732087568439283e+01,8.056850471965364591e+01,8.034857907508182961e+01,7.687640732797842702e+01,7.519147550144512593e+01
2.872963028205385854e+03,8.302654071527507540e+01,7.690443965747567745e+01,8.010403544169405166e+01,8.197207408389898831e+01,7.832672519306950676e+01,7.611826626225754922e+01
2.873157475787667408e+03,8.439322433644717592e+01,8.035085547285946461e+01,8.083598872757906406e+01,8.376598882650286271e+01,8.129211978399760596e+01,7.938504303258731909e+01
2.873351923369948508e+03,8.346994302639348007e+01,8.164977038831378309e+01,8.172247525842098526e+01,8.439163125365820406e+01,8.304031627464127041e+01,8.114947770425034435e+01
2.873546370952229609e+03,8.137885067518567439e+01,8.067955238690385045e+01,8.153837736494702426e+01,8.336780952568958014e+01,8.486835105701405269e+01,8.119930676099131972e+01
2.873740818534511163e+03,8.200194749032702646e+01,7.936794003332194336e+01,7.995575914699067255e+01,8.073572783020765087e+01,8.548827081488154533e+01,8.173072930965093974e+01
2.873935266116792263e+03,8.365333116122961599e+01,7.976058488871133534e+01,7.713233925651391587e+01,7.976237875599632332e+01,8.518104430315311504e+01,8.292211178513170466e+01
2.874129713699073363e+03,8.589148093023928254e+01,8.032659346430379799e+01,7.251002594050054029e+01,8.318997910216535274e+01,8.462347789713957980e+01,8.376442069895270492e+01
2.874324161281354463e+03,8.697290139980566437e+01,7.836008083794081358e+01,6.920777853661356005e+01,8.590007844635131562e+01,8.322629847531111125e+01,8.433627198687543114e+01
2.874518608863636018e+03,8.457027342133265790e+01,7.553200967281897249e+01,7.229165888839020226e+01,8.652916971715347927e+01,8.176325823246494906e+01,8.348449713638478897e+01
2.874713056445917118e+03,8.248496867608972138e+01,7.449305934398904583e+01,7.441490657206745141e+01,8.600100027836890604e+01,8.028195747414048355e+01,8.234339141787545202e+01
2.874907504028198218e+03,8.316422173596220091e+01,7.053266569633780136e+01,7.463022286029291763e+01,8.548672338540936266e+01,7.933257422091446642e+01,8.171226906859395456e+01
2.875101951610479773e+03,8.135808154721330254e+01,6.903332717425897158e+01,7.436938985670340685e+01,8.379736682443800078e+01,8.039146558618922711e+01,7.976937910967671996e+01
2.875296399192760873e+03,7.928654149795760020e+01,6.373962612472170974e+01,7.648886409266532382e+01,8.259823208975848274e+01,7.941236805679140787e+01,7.998351865670518634e+01
2.875490846775041973e+03,7.751898130482337024e+01,5.172449791021468002e+01,7.864730021390076331e+01,8.300894951227800789e+01,7.787139510402127485e+01,8.024503567856578456e+01
2.875685294357323528e+03,7.683097223682895560e+01,4.959854571888777741e+01,7.863686283239096042e+01,8.177381242478023182e+01,7.522420876279844038e+01,7.846317527574666428e+01
